MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Gordon Marsden","Blackpool South BC","","","£17,651.64","£0.00","","","","£136,551.04","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,202.68","","","","£8,630.02","£0.00","","Uncapped","£3,976.14","Uncapped","£0.00","£12,606.16","£166,808.84"
"Graeme Morrice","Livingston CC","","","£1,281.72","£0.00","","","","£13,941.90","£0.00","n/a","","£0.00","£0.00","n/a","","£36,664.39","£0.00","£51,888.01","","","","£2,126.27","£0.00","","Uncapped","£492.50","Uncapped","£1,608.65","£4,227.42","£56,115.43"
"Graham Allen","Nottingham North BC","","","£23,109.03","£0.00","","","","£127,762.61","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,871.64","","","","£8,834.93","£0.00","","Uncapped","£7,326.25","Uncapped","£0.00","£16,161.18","£167,032.82"
"Graham Brady","Altrincham and Sale West BC","","","£13,934.96","£0.00","","","","£136,311.47","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,246.43","","","","£8,849.08","£0.00","","Uncapped","£4,504.55","Uncapped","£0.00","£13,353.63","£163,600.06"
"Graham Evans","Weaver Vale CC","","","£27,688.47","£0.00","","","","£124,495.53","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,184.00","","","","£17,289.41","£0.00","","Uncapped","£11,558.59","Uncapped","£0.00","£28,848.00","£181,032.00"
"Graham Jones","Hyndburn BC","","","£23,069.76","£0.00","","","","£119,698.44","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,768.20","","","","£23,274.81","£0.00","","Uncapped","£12,905.98","Uncapped","£0.00","£36,180.79","£178,948.99"
"Graham Stringer","Blackley and Broughton BC","","","£18,242.81","£0.00","","","","£99,658.43","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,901.24","","","","£14,344.00","£0.00","","Uncapped","£12,249.15","Uncapped","£0.00","£26,593.15","£144,494.39"
"Graham Stuart","Beverley and Holderness CC","","","£21,191.50","£0.00","","","","£134,652.12","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,843.62","","","","£20,007.83","£0.00","","Uncapped","£9,473.49","Uncapped","£0.00","£29,481.32","£185,324.94"
"Grahame Morris","Easington CC","","","£19,944.60","£0.00","","","","£125,431.31","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,375.91","","","","£12,656.61","£0.00","","Uncapped","£6,023.35","Uncapped","£0.00","£18,679.96","£164,055.87"
"Grant Shapps","Welwyn Hatfield CC","","","£15,289.99","£0.00","","","","£128,260.33","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,550.32","","","","£0.00","£0.00","","Uncapped","£677.00","Uncapped","£0.00","£677.00","£144,227.32"
"Greg Clark","Tunbridge Wells CC","","","£18,658.43","£0.00","","","","£95,055.01","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£113,713.44","","","","£18,801.61","£0.00","","Uncapped","£931.25","Uncapped","£0.00","£19,732.86","£133,446.30"
"Greg Hands","Chelsea and Fulham BC","","","£4,501.55","£0.00","","","","£135,078.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,580.18","","","","£0.00","£0.00","","Uncapped","£581.20","Uncapped","£0.00","£581.20","£140,161.38"
"Greg Knight","East Yorkshire CC","","","£11,855.04","£0.00","","","","£124,554.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£136,409.44","","","","£18,822.13","£0.00","","Uncapped","£7,406.10","Uncapped","£0.00","£26,228.23","£162,637.67"
"Greg Mulholland","Leeds North West BC","","","£18,498.46","£0.00","","","","£132,286.37","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,784.83","","","","£19,692.47","£0.00","","Uncapped","£8,305.18","Uncapped","£0.00","£27,997.65","£178,782.48"
"Gregg McClymont","Cumbernauld, Kilsyth and Kirkintilloch East CC","","","£3,374.06","£0.00","","","","£15,952.64","£0.00","n/a","","£0.00","£0.00","n/a","","£67,586.74","£0.00","£86,913.44","","","","£0.00","£0.00","","Uncapped","£1,229.30","Uncapped","£0.00","£1,229.30","£88,142.74"
"Gregory Barker","Bexhill and Battle CC","","","£63.00","£0.00","","","","£11,398.55","£0.00","n/a","","£0.00","£0.00","n/a","","£13,628.16","£0.00","£25,089.71","","","","£2,795.70","£0.00","","Uncapped","£0.00","Uncapped","£2,166.67","£4,962.37","£30,052.08"
"Gregory Campbell","East Londonderry","","","£19,053.26","£0.00","","","","£109,185.36","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£128,238.62","","","","£19,865.79","£0.00","","Uncapped","£22,231.98","Uncapped","£0.00","£42,097.77","£170,336.39"
"Guto Bebb","Aberconwy CC","","","£19,236.70","£0.00","","","","£124,507.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,744.16","","","","£22,074.45","£0.00","","Uncapped","£14,384.63","Uncapped","£0.00","£36,459.08","£180,203.24"
"Guy Opperman","Hexham CC","","","£19,678.26","£0.00","","","","£131,381.31","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,059.57","","","","£8,823.74","£0.00","","Uncapped","£12,975.79","Uncapped","£0.00","£21,799.53","£172,859.10"
"Hannah Bardell","Livingston CC","","","£20,453.51","£0.00","","","","£116,232.38","£0.00","n/a","","£4,142.65","£0.00","n/a","","£0.00","£0.00","£140,828.54","","","","£18,214.00","£0.00","","Uncapped","£28,483.39","Uncapped","£63.17","£46,760.56","£187,589.10"
"Harriet Harman","Camberwell and Peckham BC","","","£13,498.96","£0.00","","","","£143,940.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,439.45","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£157,439.45"
"Harriett Baldwin","West Worcestershire CC","","","£19,716.88","£0.00","","","","£136,299.24","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,016.12","","","","£1,958.59","£0.00","","Uncapped","£6,625.70","Uncapped","£0.00","£8,584.29","£164,600.41"
"Harry Harpham","Sheffield, Brightside and Hillsborough BC","","","£11,536.21","£0.00","","","","£86,915.86","£0.00","n/a","","£5,888.93","£0.00","n/a","","£19,169.76","£0.00","£123,510.76","","","","£17,354.86","£0.00","","Uncapped","£3,935.59","Uncapped","£5,055.01","£26,345.46","£149,856.22"
"Hazel Blears","Salford and Eccles BC","","","£903.96","£0.00","","","","£11,816.91","£0.00","n/a","","£0.00","£0.00","n/a","","£55,960.23","£0.00","£68,681.10","","","","£1,984.94","£0.00","","Uncapped","£245.10","Uncapped","£144.00","£2,374.04","£71,055.14"
"Heather Wheeler","South Derbyshire CC","","","£20,790.02","£0.00","","","","£123,511.89","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,301.91","","","","£20,569.31","£0.00","","Uncapped","£7,886.38","Uncapped","£0.00","£28,455.69","£172,757.60"
"Heidi Alexander","Lewisham East BC","","","£24,402.22","£0.00","","","","£146,870.52","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£171,272.74","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£171,272.74"
"Heidi Allen","South Cambridgeshire CC","","","£11,669.19","£0.00","","","","£93,931.61","£0.00","n/a","","£1,202.12","£0.00","n/a","","£0.00","£0.00","£106,802.92","","","","£14,282.00","£0.00","","Uncapped","£3,581.10","Uncapped","£0.00","£17,863.10","£124,666.02"
"Helen Goodman","Bishop Auckland CC","","","£22,160.15","£0.00","","","","£130,343.11","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,503.26","","","","£4,383.91","£0.00","","Uncapped","£10,887.50","Uncapped","£0.00","£15,271.41","£167,774.67"
"Helen Grant","Maidstone and The Weald CC","","","£19,081.85","£0.00","","","","£137,186.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,268.75","","","","£7,389.22","£0.00","","Uncapped","£297.28","Uncapped","£0.00","£7,686.50","£163,955.25"
"Helen Hayes","Dulwich and West Norwood BC","","","£23,879.00","£0.00","","","","£132,208.44","£0.00","n/a","","£4,903.06","£0.00","n/a","","£0.00","£0.00","£160,990.50","","","","£0.00","£0.00","","Uncapped","£49.45","Uncapped","£0.00","£49.45","£161,039.95"
"Helen Jones","Warrington North BC","","","£21,233.64","£0.00","","","","£130,469.99","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,703.63","","","","£20,199.60","£0.00","","Uncapped","£7,992.54","Uncapped","£0.00","£28,192.14","£179,895.77"
"Helen Whately","Faversham and Mid Kent CC","","","£7,365.15","£0.00","","","","£96,344.21","£0.00","n/a","","£1,325.29","£0.00","n/a","","£0.00","£0.00","£105,034.65","","","","£16,810.96","£0.00","","Uncapped","£2,885.20","Uncapped","£0.00","£19,696.16","£124,730.81"
"Henry Bellingham","North West Norfolk CC","","","£19,325.64","£0.00","","","","£142,679.29","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,004.93","","","","£6,648.72","£0.00","","Uncapped","£4,930.95","Uncapped","£0.00","£11,579.67","£173,584.60"
"Henry Smith","Crawley BC","","","£22,330.55","£0.00","","","","£138,603.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,934.05","","","","£0.00","£0.00","","Uncapped","£4,784.45","Uncapped","£0.00","£4,784.45","£165,718.50"
"Hilary Benn","Leeds Central BC","","","£15,544.92","£0.00","","","","£134,768.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,313.63","","","","£4,428.02","£0.00","","Uncapped","£4,872.26","Uncapped","£0.00","£9,300.28","£159,613.91"
"Holly Lynch","Halifax BC","","","£11,718.34","£0.00","","","","£93,882.14","£0.00","n/a","","£2,816.22","£0.00","n/a","","£0.00","£0.00","£108,416.70","","","","£16,705.34","£0.00","","Uncapped","£4,990.56","Uncapped","£0.00","£21,695.90","£130,112.60"
"Hugh Bayley","York Central BC","","","£1,053.38","£0.00","","","","£10,021.42","£0.00","n/a","","£0.00","£0.00","n/a","","£70,250.08","£0.00","£81,324.88","","","","£681.86","£0.00","","Uncapped","£548.30","Uncapped","£908.39","£2,138.55","£83,463.43"
"Hugh Robertson","Faversham and Mid Kent CC","","","£1,453.04","£0.00","","","","£8,471.46","£0.00","n/a","","£0.00","£0.00","n/a","","£50,040.64","£0.00","£59,965.14","","","","£0.00","£0.00","","Uncapped","£22.90","Uncapped","£0.00","£22.90","£59,988.04"
"Hugo Swire","East Devon CC","","","£6,957.10","£0.00","","","","£140,905.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,862.37","","","","£8,506.29","£0.00","","Uncapped","£7,900.59","Uncapped","£0.00","£16,406.88","£164,269.25"
"Huw Irranca-Davies","Ogmore CC","","","£13,093.72","£0.00","","","","£133,036.80","£0.00","n/a","","£0.00","£0.00","n/a","","£553.81","£0.00","£146,684.33","","","","£6,648.10","£0.00","","Uncapped","£7,361.68","Uncapped","£0.00","£14,009.78","£160,694.11"
"Huw Merriman","Bexhill and Battle CC","","","£12,220.04","£0.00","","","","£107,290.81","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£119,510.85","","","","£4,874.00","£0.00","","Uncapped","£8,613.65","Uncapped","£0.00","£13,487.65","£132,998.50"
"Hywel Francis","Aberavon CC","","","£1,958.34","£0.00","","","","£13,159.61","£0.00","n/a","","£0.00","£0.00","n/a","","£65,085.45","£0.00","£80,203.40","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£80,203.40"
"Hywel Williams","Arfon CC","","","£20,991.17","£0.00","","","","£121,560.12","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,551.29","","","","£21,081.71","£0.00","","Uncapped","£16,268.01","Uncapped","£0.00","£37,349.72","£179,901.01"
"Iain Duncan Smith","Chingford and Woodford Green BC","","","£14,528.12","£0.00","","","","£128,587.09","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,115.21","","","","£0.00","£0.00","","Uncapped","£1,397.83","Uncapped","£0.00","£1,397.83","£144,513.04"
"Iain McKenzie","Inverclyde CC","","","£1,870.87","£0.00","","","","£13,605.96","£0.00","n/a","","£0.00","£0.00","n/a","","£24,633.16","£0.00","£40,109.99","","","","£2,062.64","£0.00","","Uncapped","£1,501.99","Uncapped","£1,776.36","£5,340.99","£45,450.98"
"Iain Stewart","Milton Keynes South BC","","","£15,255.92","£0.00","","","","£138,054.42","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,310.34","","","","£9,580.65","£0.00","","Uncapped","£4,020.32","Uncapped","£0.00","£13,600.97","£166,911.31"
"Iain Wright","Hartlepool BC","","","£11,607.86","£0.00","","","","£104,385.51","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,993.37","","","","£14,135.70","£0.00","","Uncapped","£7,376.94","Uncapped","£0.00","£21,512.64","£137,506.01"
"Ian Austin","Dudley North BC","","","£24,466.65","£0.00","","","","£138,754.64","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,221.29","","","","£20,221.04","£0.00","","Uncapped","£6,231.85","Uncapped","£690.00","£27,142.89","£190,364.18"
"Ian Blackford","Ross, Skye and Lochaber CC","","","£16,691.35","£0.00","","","","£82,558.84","£0.00","n/a","","£5,917.38","£0.00","n/a","","£0.00","£0.00","£105,167.57","","","","£18,530.50","£0.00","","Uncapped","£28,422.15","Uncapped","£168.00","£47,120.65","£152,288.22"
"Ian Davidson","Glasgow South West BC","","","£3,078.98","£0.00","","","","£24,252.65","£0.00","n/a","","£0.00","£0.00","n/a","","£92,922.33","£0.00","£120,253.96","","","","£1,908.99","£0.00","","Uncapped","£2,289.20","Uncapped","£3,562.97","£7,761.16","£128,015.12"
"Ian Lavery","Wansbeck CC","","","£22,868.48","£0.00","","","","£139,370.11","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,238.59","","","","£19,161.57","£0.00","","Uncapped","£10,442.85","Uncapped","£0.00","£29,604.42","£191,843.01"
"Ian Liddell-Grainger","Bridgwater and West Somerset CC","","","£21,414.30","£0.00","","","","£141,870.70","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,285.00","","","","£18,692.98","£0.00","","Uncapped","£6,467.95","Uncapped","£0.00","£25,160.93","£188,445.93"
"Ian Lucas","Wrexham CC","","","£19,482.73","£0.00","","","","£120,820.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,303.05","","","","£20,375.81","£0.00","","Uncapped","£6,632.26","Uncapped","£0.00","£27,008.07","£167,311.12"
"Ian Mearns","Gateshead BC","","","£23,117.68","£0.00","","","","£138,920.24","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,037.92","","","","£12,847.87","£0.00","","Uncapped","£8,250.40","Uncapped","£0.00","£21,098.27","£183,136.19"
"Ian Murray","Edinburgh South BC","","","£23,260.86","£0.00","","","","£116,302.31","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,563.17","","","","£19,235.70","£0.00","","Uncapped","£10,777.07","Uncapped","£0.00","£30,012.77","£169,575.94"
"Ian Paisley","North Antrim","","","£20,221.80","£0.00","","","","£134,838.43","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,060.23","","","","£29,822.57","£0.00","","Uncapped","£33,376.97","Uncapped","£0.00","£63,199.54","£218,259.77"
"Ian Swales","Redcar BC","","","£1,002.30","£0.00","","","","£9,039.21","£0.00","n/a","","£0.00","£0.00","n/a","","£23,244.30","£0.00","£33,285.81","","","","£2,082.33","£0.00","","Uncapped","£0.00","Uncapped","£1,039.72","£3,122.05","£36,407.86"
"Imran Hussain","Bradford East BC","","","£18,617.36","£0.00","","","","£101,464.53","£0.00","n/a","","£3,853.86","£0.00","n/a","","£0.00","£0.00","£123,935.75","","","","£20,941.09","£0.00","","Uncapped","£4,897.79","Uncapped","£0.00","£25,838.88","£149,774.63"
"Ivan Lewis","Bury South BC","","","£20,857.47","£0.00","","","","£137,744.21","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,601.68","","","","£22,528.39","£0.00","","Uncapped","£9,213.90","Uncapped","£0.00","£31,742.29","£190,343.97"
"Jack Dromey","Birmingham, Erdington BC","","","£23,133.74","£0.00","","","","£135,339.26","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,473.00","","","","£11,072.67","£0.00","","Uncapped","£8,677.90","Uncapped","£0.00","£19,750.57","£178,223.57"
"Jack Lopresti","Filton and Bradley Stoke CC","","","£26,133.89","£0.00","","","","£115,087.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,221.27","","","","£8,861.70","£0.00","","Uncapped","£5,557.64","Uncapped","£450.00","£14,869.34","£156,090.61"
"Jack Straw","Blackburn BC","","","£1,930.85","£0.00","","","","£14,551.74","£0.00","n/a","","£0.00","£0.00","n/a","","£59,399.07","£0.00","£75,881.66","","","","£328.85","£0.00","","Uncapped","£960.55","Uncapped","£123.33","£1,412.73","£77,294.39"
"Jackie Doyle-Price","Thurrock BC","","","£21,416.37","£0.00","","","","£120,867.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,283.87","","","","£0.00","£0.00","","Uncapped","£70.40","Uncapped","£0.00","£70.40","£142,354.27"
"Jacob Rees-Mogg","North East Somerset CC","","","£3,750.08","£0.00","","","","£121,257.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,007.58","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£125,007.58"
"Jake Berry","Rossendale and Darwen BC","","","£16,808.44","£0.00","","","","£126,753.02","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,561.46","","","","£20,312.53","£0.00","","Uncapped","£9,911.96","Uncapped","£0.00","£30,224.49","£173,785.95"
"James Arbuthnot","North East Hampshire CC","","","£49.33","£0.00","","","","£13,924.64","£0.00","n/a","","£0.00","£0.00","n/a","","£21,988.17","£0.00","£35,962.14","","","","£0.00","£0.00","","Uncapped","£129.05","Uncapped","£42.87","£171.92","£36,134.06"
